price,region,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options
1540,orange county,apartment,760,1,1.0,0,0,1,0,0,0,laundry on site,carport
1950,orange county,house,1800,3,2.0,1,1,1,1,0,0,w/d in unit,carport
2835,orange county,apartment,1234,3,2.0,0,0,1,0,0,0,na,na
1755,orange county,apartment,760,1,1.0,1,1,1,0,0,0,laundry on site,detached garage
1315,orange county,apartment,610,1,1.0,1,1,1,1,0,0,w/d in unit,carport
2020,orange county,apartment,704,1,1.0,1,1,1,0,0,0,w/d in unit,carport
2600,orange county,apartment,751,1,1.0,1,1,1,0,0,0,w/d in unit,detached garage
2320,orange county,apartment,973,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1830,orange county,apartment,945,1,1.0,1,1,1,0,0,0,laundry in bldg,detached garage
1867,orange county,apartment,563,1,1.0,1,1,0,0,0,0,w/d in unit,carport
1650,orange county,apartment,537,1,1.0,0,0,1,0,0,0,laundry in bldg,detached garage
1658,orange county,apartment,760,1,1.0,1,1,1,0,0,0,laundry in bldg,carport
2420,orange county,apartment,995,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2295,orange county,apartment,983,2,2.0,1,1,1,0,0,0,laundry on site,na
1700,orange county,apartment,636,1,1.0,1,1,1,0,0,0,laundry on site,off-street parking
1591,orange county,apartment,760,1,1.0,1,1,1,0,0,0,laundry in bldg,carport
2001,orange county,apartment,697,1,1.0,1,1,1,0,0,0,w/d in unit,carport
2675,orange county,townhouse,1164,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1880,orange county,apartment,983,2,2.0,1,1,1,0,0,0,na,na
1765,orange county,apartment,713,1,1.0,1,0,1,0,0,0,laundry on site,carport
2010,orange county,apartment,689,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
2047,orange county,apartment,1105,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2089,orange county,townhouse,1300,2,1.5,1,1,1,0,0,0,w/d in unit,carport
3045,orange county,apartment,1234,3,2.0,0,0,1,0,0,0,na,na
2180,orange county,apartment,950,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2329,orange county,apartment,900,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2645,orange county,apartment,1127,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2059,orange county,apartment,625,0,1.0,1,1,0,1,0,0,w/d in unit,na
1603,orange county,apartment,593,1,1.0,1,1,1,0,0,0,na,na
4375,orange county,apartment,1235,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
7200,orange county,apartment,1785,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
6100,orange county,apartment,1723,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
2990,orange county,apartment,1337,3,2.0,1,1,1,0,0,0,w/d in unit,detached garage
4550,orange county,apartment,1330,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
2110,orange county,apartment,799,1,1.0,1,1,1,0,0,0,w/d in unit,na
1910,orange county,apartment,675,1,1.0,0,0,1,0,0,0,na,na
2740,orange county,apartment,1109,2,2.0,1,1,0,0,0,0,w/d in unit,attached garage
2640,orange county,apartment,1041,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
2800,orange county,apartment,1900,2,2.0,1,0,0,0,0,0,laundry in bldg,na
3975,orange county,apartment,1500,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
2320,orange county,apartment,995,2,2.0,1,1,1,0,0,0,na,na
2990,orange county,house,1700,4,2.0,0,0,1,0,0,0,w/d hookups,attached garage
2950,orange county,apartment,510,1,1.0,1,1,1,0,0,0,laundry on site,carport
2480,orange county,apartment,962,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
4925,orange county,townhouse,2052,4,3.0,0,0,1,0,0,0,na,na
2746,orange county,apartment,1131,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
3120,orange county,apartment,1258,2,2.0,1,1,0,0,0,0,w/d in unit,detached garage
1675,orange county,apartment,750,1,1.0,1,1,1,0,0,0,laundry on site,na
2060,orange county,apartment,1050,2,2.0,0,0,1,0,0,0,laundry on site,carport
1295,orange county,apartment,705,1,1.0,1,1,1,0,0,0,w/d in unit,carport
2227,orange county,apartment,1135,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1810,orange county,apartment,835,1,1.0,0,0,1,0,0,0,na,na
4800,orange county,apartment,1490,2,2.0,1,1,1,0,0,0,w/d in unit,na
1950,orange county,apartment,729,1,1.0,1,1,1,0,0,0,w/d in unit,na
1670,orange county,apartment,692,1,1.0,1,1,1,0,0,0,laundry on site,carport
2630,orange county,apartment,815,0,1.0,1,1,1,0,0,0,w/d in unit,na
2075,orange county,apartment,700,0,1.0,1,1,1,1,0,0,laundry on site,detached garage
2425,orange county,apartment,965,2,2.0,1,1,1,0,0,0,w/d in unit,carport
3195,orange county,apartment,1175,3,2.0,1,1,0,1,0,0,w/d in unit,carport
1375,orange county,apartment,610,1,1.0,1,1,1,1,0,0,w/d in unit,carport
2535,orange county,apartment,1033,3,2.0,1,1,1,0,0,0,w/d in unit,carport
3290,orange county,apartment,1021,2,2.0,1,1,0,1,1,0,w/d in unit,carport
2910,orange county,apartment,1542,3,2.5,1,1,1,0,0,0,w/d hookups,detached garage
3040,orange county,townhouse,1191,2,2.5,1,1,0,0,0,0,w/d in unit,attached garage
2455,orange county,apartment,891,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1200,orange county,apartment,930,1,1.0,0,0,1,0,0,0,na,na
1906,orange county,apartment,1158,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
2400,orange county,apartment,697,2,2.0,1,1,1,0,0,0,laundry on site,na
1965,orange county,apartment,740,1,1.0,0,0,1,0,0,0,laundry on site,na
2775,orange county,townhouse,1249,2,2.5,1,1,0,0,0,0,w/d in unit,attached garage
3475,orange county,townhouse,1604,2,2.5,1,1,1,0,0,0,w/d in unit,na
3041,orange county,apartment,1238,2,2.0,1,1,1,1,0,0,w/d in unit,na
2595,orange county,apartment,994,2,2.0,1,1,1,0,0,0,w/d in unit,na
1850,orange county,apartment,691,1,1.0,0,0,1,0,0,0,na,na
2650,orange county,apartment,963,2,2.0,1,1,1,1,0,0,w/d in unit,na
2970,orange county,apartment,1229,2,2.0,1,1,1,0,0,0,na,na
1945,orange county,apartment,512,1,1.0,1,1,0,0,0,0,w/d in unit,detached garage
1675,orange county,apartment,714,1,1.0,1,1,1,0,0,0,laundry on site,carport
2547,orange county,apartment,738,1,1.0,0,0,1,0,0,0,na,na
2741,orange county,apartment,1464,3,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1995,orange county,apartment,1000,2,1.0,1,1,0,0,0,0,laundry on site,detached garage
1824,orange county,apartment,950,2,2.0,1,1,1,0,0,0,laundry in bldg,na
2395,orange county,apartment,1058,2,2.0,1,1,0,0,0,0,w/d in unit,detached garage
2120,orange county,apartment,541,0,1.0,1,1,1,0,0,0,w/d in unit,na
2204,orange county,apartment,724,1,1.0,1,1,0,1,0,0,w/d in unit,attached garage
1600,orange county,apartment,710,1,1.0,1,1,1,0,0,0,laundry on site,carport
2530,orange county,townhouse,1004,2,1.5,1,1,1,0,0,0,laundry on site,carport
3360,orange county,townhouse,1434,3,2.5,1,1,0,0,0,0,w/d in unit,attached garage
2055,orange county,apartment,772,1,1.0,1,1,0,0,0,0,w/d in unit,detached garage
1520,orange county,apartment,750,1,1.0,1,1,1,0,0,0,laundry in bldg,na
2550,orange county,apartment,888,1,1.0,1,1,1,0,0,0,w/d in unit,na
2670,orange county,apartment,1282,2,2.0,1,1,1,1,0,0,w/d in unit,attached garage
1870,orange county,apartment,701,1,1.0,1,1,1,0,0,0,w/d in unit,na
2530,orange county,apartment,1022,2,2.0,1,1,0,0,0,0,w/d in unit,attached garage
1895,orange county,apartment,676,1,1.0,1,1,1,0,0,0,laundry on site,na
2100,orange county,apartment,864,1,1.0,1,1,0,1,1,0,w/d in unit,attached garage
1359,orange county,apartment,490,0,1.0,1,1,1,0,0,0,laundry in bldg,na
1550,orange county,apartment,770,2,1.0,1,1,1,0,0,0,na,na
2180,orange county,apartment,929,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2600,orange county,apartment,1049,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2369,orange county,apartment,1120,2,2.0,1,1,0,1,0,0,w/d in unit,carport
2209,orange county,apartment,571,1,1.0,1,1,1,0,0,0,w/d in unit,na
1650,orange county,apartment,716,1,1.0,1,0,1,0,0,0,laundry on site,carport
3120,orange county,apartment,1482,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2680,orange county,apartment,978,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2335,orange county,apartment,869,1,1.0,1,1,1,0,0,0,w/d in unit,na
2515,orange county,apartment,1110,2,2.0,1,1,1,0,0,0,w/d in unit,na
2580,orange county,apartment,1180,2,2.0,1,1,1,0,0,0,laundry on site,na
3515,orange county,apartment,1273,2,2.0,1,1,1,0,0,0,w/d in unit,na
3060,orange county,townhouse,1075,2,2.5,1,1,0,0,0,0,w/d in unit,attached garage
1682,orange county,apartment,780,1,1.0,1,1,1,0,0,0,w/d in unit,carport
2150,orange county,apartment,688,1,1.0,1,1,1,0,0,0,w/d in unit,na
2100,orange county,apartment,765,1,1.0,1,1,1,0,0,0,w/d in unit,na
1595,orange county,apartment,830,1,1.0,0,0,1,0,0,0,laundry on site,carport
1960,orange county,apartment,642,1,1.0,1,1,1,0,0,0,laundry on site,na
1750,orange county,apartment,685,1,1.0,0,0,1,0,0,0,laundry on site,carport
1600,orange county,apartment,710,1,1.0,1,1,1,0,0,0,laundry on site,carport
1595,orange county,apartment,750,1,1.0,1,1,1,0,0,0,laundry on site,carport
2730,orange county,apartment,1067,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2340,orange county,apartment,1120,3,1.5,1,1,1,0,0,0,laundry on site,off-street parking
3025,orange county,apartment,975,2,2.0,1,1,1,0,0,0,na,na
2040,orange county,apartment,790,1,1.0,1,1,1,0,0,0,w/d in unit,na
2100,orange county,apartment,850,2,1.0,1,1,1,0,0,0,w/d in unit,carport
3499,orange county,apartment,1426,3,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1605,orange county,apartment,750,1,1.0,1,1,1,0,0,0,laundry on site,carport
2065,orange county,apartment,671,1,1.0,1,1,1,0,0,0,w/d in unit,na
1600,orange county,apartment,710,1,1.0,1,1,1,0,0,0,laundry on site,carport
2195,orange county,apartment,791,1,1.0,1,1,1,0,0,0,w/d in unit,carport
2210,orange county,apartment,895,1,1.0,1,1,0,0,0,0,w/d in unit,detached garage
3265,orange county,townhouse,1534,3,2.5,1,0,0,0,0,0,w/d in unit,attached garage
1495,orange county,apartment,400,0,1.0,0,0,0,0,0,0,w/d in unit,street parking
2235,orange county,apartment,1090,2,2.0,1,1,0,0,0,0,w/d in unit,na
2150,orange county,apartment,968,2,1.0,1,1,0,0,0,0,w/d in unit,carport
2317,orange county,apartment,992,2,2.0,1,1,1,1,0,0,w/d in unit,off-street parking
1620,orange county,apartment,490,1,1.0,1,1,1,0,0,0,na,na
2420,orange county,apartment,970,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1720,orange county,apartment,760,1,1.0,1,1,1,0,0,0,laundry in bldg,carport
1870,orange county,apartment,680,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1368,orange county,apartment,361,0,1.0,1,1,1,0,0,0,na,na
2270,orange county,apartment,720,1,1.0,1,1,1,0,0,0,laundry on site,carport
1405,orange county,apartment,705,1,1.0,1,1,1,0,0,0,w/d hookups,carport
1889,orange county,apartment,674,1,1.0,1,1,1,1,1,0,w/d in unit,off-street parking
2317,orange county,apartment,1200,3,2.0,1,1,0,0,0,0,laundry on site,carport
3090,orange county,apartment,1037,1,1.0,1,1,0,1,0,0,w/d in unit,attached garage
1795,orange county,apartment,750,1,1.0,1,0,1,0,0,0,laundry on site,carport
2980,orange county,apartment,1063,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2648,orange county,apartment,1120,2,2.0,1,1,0,0,0,0,w/d in unit,detached garage
2581,orange county,apartment,1068,2,2.5,1,1,1,0,0,0,laundry in bldg,carport
1755,orange county,apartment,760,1,1.0,1,1,1,0,0,0,laundry on site,detached garage
2395,orange county,apartment,1288,3,2.0,0,0,1,0,0,0,na,na
2265,orange county,apartment,998,2,2.0,1,1,1,0,0,0,w/d hookups,detached garage
1500,orange county,apartment,500,1,1.0,1,1,1,0,0,0,laundry on site,detached garage
1816,orange county,apartment,841,2,1.0,1,1,0,0,0,0,laundry on site,carport
2845,orange county,apartment,1014,2,2.0,1,1,1,1,0,0,w/d in unit,na
2275,orange county,apartment,1000,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2245,orange county,apartment,806,1,1.0,1,1,0,1,0,0,w/d in unit,detached garage
2032,orange county,apartment,570,0,1.0,1,1,1,0,0,0,w/d in unit,attached garage
1810,orange county,apartment,814,2,1.0,1,1,1,1,0,0,na,na
1850,orange county,apartment,665,1,1.0,1,1,1,0,0,0,w/d in unit,detached garage
1606,orange county,apartment,770,2,1.0,0,0,1,0,0,0,na,na
2520,orange county,apartment,1182,2,2.0,1,1,1,0,0,0,w/d in unit,na
1775,orange county,apartment,780,2,1.0,1,1,0,0,0,0,laundry on site,carport
1585,orange county,apartment,710,1,1.0,1,1,1,0,0,0,laundry on site,carport
1950,orange county,apartment,665,1,1.0,1,1,1,0,0,0,w/d in unit,detached garage
2135,orange county,apartment,1000,2,1.0,1,0,1,0,0,0,laundry on site,carport
1598,orange county,apartment,753,1,1.0,1,1,0,0,0,0,laundry on site,carport
1573,orange county,apartment,585,1,1.0,1,1,0,0,0,0,laundry on site,carport
2001,orange county,apartment,845,2,2.0,1,1,1,1,0,0,w/d hookups,carport
1975,orange county,apartment,850,1,1.0,0,0,0,0,0,0,w/d in unit,street parking
1525,orange county,apartment,660,1,1.0,1,1,1,0,0,0,laundry on site,na
2095,orange county,apartment,930,2,2.0,1,1,1,0,0,0,laundry on site,detached garage
2095,orange county,apartment,900,2,1.0,1,1,1,0,0,0,laundry on site,na
1397,orange county,apartment,422,0,1.0,1,1,0,0,0,0,laundry on site,carport
2020,orange county,apartment,717,1,1.0,1,1,0,1,1,0,w/d in unit,carport
2012,orange county,apartment,668,1,1.0,1,1,1,0,0,0,w/d in unit,na
2440,orange county,apartment,950,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1850,orange county,apartment,750,1,1.0,0,0,1,0,0,0,laundry on site,carport
1495,orange county,apartment,550,0,1.0,1,1,1,0,0,0,laundry on site,carport
1845,orange county,apartment,680,1,1.0,1,0,1,0,0,0,laundry on site,carport
2800,orange county,condo,1500,3,2.5,0,0,0,0,0,0,laundry in bldg,attached garage
2275,orange county,apartment,731,2,1.0,1,1,1,0,0,0,laundry on site,carport
640,stockton,apartment,914,2,1.0,0,0,1,0,0,0,na,na
2520,orange county,apartment,1013,2,2.0,1,1,0,0,0,0,w/d in unit,detached garage
4100,orange county,apartment,1248,2,2.0,0,0,1,0,0,0,na,na
2555,orange county,apartment,1002,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1850,orange county,apartment,665,1,1.0,1,1,1,0,0,0,w/d in unit,detached garage
1920,orange county,condo,868,2,2.0,1,1,1,0,0,0,laundry on site,carport
3475,orange county,condo,2087,3,3.0,1,1,1,0,0,0,na,na
2320,orange county,apartment,1113,2,2.0,1,1,1,0,0,0,na,na
2205,orange county,apartment,691,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1795,orange county,apartment,726,1,1.0,0,0,1,0,0,0,na,na
1845,orange county,apartment,644,1,1.0,1,1,1,0,0,0,na,na
2990,orange county,house,1200,2,1.5,0,0,1,0,0,0,laundry on site,attached garage
2046,orange county,apartment,570,0,1.0,1,1,1,0,0,0,w/d in unit,attached garage
2995,orange county,apartment,1100,2,2.0,0,0,1,0,0,0,laundry on site,carport
3550,orange county,house,2100,4,2.5,0,0,1,0,0,0,w/d in unit,attached garage
1995,orange county,apartment,756,2,1.0,0,0,1,0,0,0,laundry on site,detached garage
2590,orange county,apartment,1345,2,2.0,1,1,1,0,0,0,w/d in unit,na
2095,orange county,condo,1000,1,1.0,0,0,1,0,0,0,w/d in unit,carport
7525,orange county,house,2450,4,2.0,0,1,1,0,0,0,na,na
1726,orange county,apartment,606,1,1.0,1,1,1,0,0,0,laundry on site,detached garage
1780,orange county,apartment,680,1,1.0,1,0,1,0,0,0,laundry on site,carport
2285,orange county,apartment,1034,2,1.0,1,1,1,0,0,0,na,carport
1850,orange county,apartment,750,1,1.0,1,1,1,0,0,0,laundry on site,carport
2110,orange county,apartment,960,2,2.0,1,1,0,1,0,0,laundry on site,detached garage
2795,orange county,apartment,1500,3,2.0,0,0,1,0,0,0,laundry on site,detached garage
1750,orange county,apartment,700,1,1.0,0,0,0,0,0,0,laundry on site,carport
1995,orange county,apartment,589,1,1.0,1,1,0,1,1,0,w/d in unit,carport
3595,orange county,cottage/cabin,1000,3,1.0,0,0,1,0,0,0,w/d hookups,detached garage
2014,orange county,apartment,728,1,1.0,1,1,0,0,0,0,w/d in unit,carport
1525,orange county,apartment,900,1,1.0,0,0,1,0,0,0,laundry on site,detached garage
3130,orange county,apartment,1355,2,2.0,1,1,0,1,0,0,w/d in unit,detached garage
2095,orange county,apartment,741,1,1.0,1,1,0,0,0,0,w/d in unit,detached garage
1850,orange county,townhouse,950,2,1.5,0,0,1,0,0,0,w/d hookups,detached garage
2092,orange county,apartment,736,1,1.0,1,1,0,1,0,0,w/d in unit,na
1875,orange county,apartment,750,1,1.0,1,1,1,0,0,0,laundry on site,carport
2420,orange county,apartment,995,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1895,orange county,apartment,900,2,2.0,0,0,1,0,0,0,laundry on site,detached garage
1700,orange county,apartment,760,1,1.0,1,0,1,0,0,0,w/d hookups,detached garage
1860,orange county,apartment,662,0,1.0,1,1,1,1,1,0,w/d in unit,detached garage
2550,orange county,apartment,1280,2,2.0,0,0,1,0,0,0,w/d in unit,attached garage
1510,orange county,apartment,810,2,1.0,1,1,1,0,0,0,w/d in unit,carport
2099,orange county,apartment,731,1,1.0,1,1,0,1,0,0,w/d in unit,na
2130,orange county,apartment,1000,2,1.0,1,0,1,0,0,0,laundry on site,carport
1895,orange county,apartment,970,2,1.0,1,1,1,0,0,0,laundry on site,carport
1935,orange county,apartment,589,1,1.0,1,1,0,0,0,0,w/d in unit,detached garage
3450,orange county,townhouse,1132,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2493,orange county,apartment,778,1,1.0,1,1,0,1,1,0,w/d in unit,attached garage
2400,orange county,apartment,927,2,2.0,1,1,1,0,0,0,laundry on site,na
1399,orange county,apartment,361,0,1.0,1,1,1,0,0,0,na,na
1655,orange county,apartment,775,1,1.0,1,1,1,0,0,0,laundry on site,carport
3155,orange county,apartment,1327,3,2.0,1,1,0,0,0,0,laundry on site,carport
2135,orange county,apartment,816,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
2060,orange county,apartment,789,1,1.0,1,1,1,0,0,0,laundry on site,off-street parking
2175,orange county,apartment,1050,2,2.0,1,0,1,0,0,0,laundry on site,carport
2070,orange county,apartment,965,2,2.0,1,1,1,0,0,0,laundry on site,detached garage
2075,orange county,apartment,882,2,2.0,1,0,1,0,0,0,laundry on site,carport
2184,orange county,apartment,1120,2,2.0,1,1,1,0,0,0,laundry in bldg,carport
2679,orange county,apartment,1282,2,2.5,1,1,1,1,1,0,w/d in unit,detached garage
1995,orange county,apartment,640,0,1.0,1,1,1,0,0,0,w/d in unit,na
2095,orange county,apartment,915,2,2.0,1,1,1,0,0,0,laundry on site,detached garage
2202,orange county,apartment,965,2,2.0,1,1,1,1,0,0,w/d in unit,carport
2105,orange county,apartment,608,0,1.0,1,1,0,0,0,0,w/d in unit,carport
2215,orange county,apartment,995,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
4505,orange county,condo,1769,3,2.0,1,1,1,0,0,0,na,na
1935,orange county,apartment,1000,2,1.0,1,1,1,0,0,0,laundry on site,carport
2075,orange county,apartment,682,1,1.0,1,1,1,0,0,0,w/d in unit,carport
2262,orange county,apartment,1035,2,2.0,1,1,0,0,0,0,laundry in bldg,na
1685,orange county,apartment,540,0,1.0,0,0,1,0,0,0,laundry on site,carport
1975,orange county,apartment,649,1,1.0,1,1,1,0,0,0,laundry on site,na
2045,orange county,apartment,723,1,1.0,1,1,0,0,0,0,w/d in unit,detached garage
2037,orange county,apartment,570,0,1.0,1,1,1,0,0,0,w/d in unit,attached garage
1650,orange county,apartment,632,1,1.0,1,0,1,0,0,0,laundry on site,carport
2599,orange county,apartment,1200,3,2.0,0,0,0,0,0,0,laundry in bldg,attached garage
2960,orange county,apartment,1150,3,2.0,0,0,1,0,0,0,na,na
2111,orange county,apartment,905,2,1.0,1,1,1,1,0,0,w/d in unit,carport
1760,orange county,apartment,750,1,1.0,1,1,1,0,0,0,laundry on site,na
2971,orange county,apartment,1295,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1895,orange county,apartment,858,2,2.0,1,0,1,0,0,0,laundry on site,detached garage
2327,orange county,apartment,960,2,2.0,1,1,1,0,0,1,w/d in unit,carport
590,orange county,house,850,3,2.0,0,0,1,0,0,0,na,na
1450,orange county,apartment,416,0,1.0,1,0,1,0,0,0,laundry on site,carport
1240,orange county,apartment,705,1,1.0,1,1,1,0,0,0,na,na
1999,orange county,apartment,960,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2200,orange county,apartment,730,1,1.0,1,1,1,0,0,0,na,na
2195,orange county,apartment,950,2,1.0,0,0,1,0,0,0,w/d hookups,attached garage
1607,orange county,apartment,650,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1602,orange county,apartment,405,0,1.0,0,0,1,0,0,0,na,na
2395,orange county,townhouse,1200,3,2.5,0,0,1,0,0,0,laundry on site,detached garage
1795,orange county,apartment,960,2,1.0,1,0,1,0,0,0,laundry on site,carport
1290,san diego,apartment,400,0,1.0,0,0,0,0,0,0,laundry on site,off-street parking
2395,orange county,condo,1178,3,1.5,0,0,1,0,0,0,w/d hookups,attached garage
2520,orange county,apartment,1126,2,2.0,1,1,1,0,0,0,laundry on site,na
1507,orange county,apartment,525,0,1.0,1,1,1,0,0,0,laundry on site,carport
1540,orange county,apartment,700,1,1.0,1,1,1,0,0,0,laundry on site,carport
2495,orange county,cottage/cabin,900,2,1.0,0,0,1,0,0,0,w/d hookups,detached garage
3095,orange county,townhouse,1315,3,2.5,1,1,1,0,0,0,w/d in unit,na
2325,orange county,apartment,817,2,1.0,1,1,1,0,0,0,w/d in unit,na
